company_name,city,county,type_rating,rout,website,check_job
mthd project limited,london,,worker (a rating),skilled worker,0,0.0
mtier london limited,london,,worker (a rating),skilled worker,0,0.0
mtj international limited,london,,worker (a rating),skilled worker,0,0.0
mtl financial ltd,london,,worker (a rating),skilled worker,0,0.0
mtm london ltd,london,,worker (a rating),skilled worker,0,0.0
mtr corporation (crossrail) limited,london,,worker (a rating),skilled worker,0,0.0
mtv networks europe,london,,worker (a rating),skilled worker,0,0.0
mubi uk limited,london,,worker (a rating),skilled worker,0,0.0
muddy machines ltd,london,,worker (a rating),skilled worker,0,0.0
"mufg bank, ltd.",london,,worker (a rating),skilled worker,0,0.0
mufg fund services (uk) limited,london,,worker (a rating),skilled worker,0,0.0
mufg securities emea plc,london,,worker (a rating),skilled worker,0,0.0
muhammed jalal t/a old & new furniture,london,,worker (a rating),skilled worker,0,0.0
muji europe holdings limited,london,,worker (a rating),skilled worker,0,0.0
mukta home solutions limited,london,,worker (a rating),skilled worker,0,0.0
mulato 8 limited,london,,worker (a rating),skilled worker,0,0.0
mulberry risk ltd,london,,worker (a rating),skilled worker,0,0.0
mulberry schools trust,london,,worker (a rating),skilled worker,0,0.0
mullaj contractors limited,london,,worker (a rating),skilled worker,0,0.0
mullenlowe group limited,london,,worker (a rating),skilled worker,0,0.0
multiadaptor limited,london,,worker (a rating),skilled worker,0,0.0
multiomic health limited,london,,worker (a rating),skilled worker,0,0.0
multipass platforms limited,london,,worker (a rating),skilled worker,0,0.0
multiple care solutions ltd,london,,worker (a rating),skilled worker,0,0.0
multiple sclerosis international federation,london,,worker (a rating),skilled worker,0,0.0
multiplex construction europe limited,london,,worker (a rating),skilled worker,0,0.0
multiroofing systems uk ltd,london,,worker (a rating),skilled worker,0,0.0
multistori limited,london,,worker (a rating),skilled worker,0,0.0
multiverse group limited,london,,worker (a rating),skilled worker,0,0.0
multrees consulting limited,london,uk,worker (a rating),skilled worker,0,0.0
multus biotechnology limited,london,,worker (a rating),skilled worker,0,0.0
mumbli ltd,london,england,worker (a rating),skilled worker,0,0.0
munich re uk services limited,london,,worker (a rating),skilled worker,0,0.0
mura technology limited,london,,worker (a rating),skilled worker,0,0.0
murasaki london ltd,london,,worker (a rating),skilled worker,0,0.0
murex uk limited,london,,worker (a rating),skilled worker,0,0.0
murphy geospatial uk ltd,london,county (optional),worker (a rating),skilled worker,0,0.0
murphy philipps associates llp,london,greater london,worker (a rating),skilled worker,0,0.0
murphygroup,london,,worker (a rating),skilled worker,0,0.0
murray chalmers limited,london,,worker (a rating),skilled worker,0,0.0
murrey traders limited,london,,worker (a rating),skilled worker,0,0.0
murzuq oil services limited,london,,worker (a rating),skilled worker,0,0.0
muscular dystrophy group,london,,worker (a rating),skilled worker,0,0.0
muse nusun ltd,london,,worker (a rating),skilled worker,0,0.0
mushkil aasaan,london,county (optional),worker (a rating),skilled worker,0,0.0
music & beans limited,london,,worker (a rating),skilled worker,0,0.0
music education technologies limited,london,,worker (a rating),skilled worker,0,0.0
music plus sport ltd,london,,worker (a rating),skilled worker,0,0.0
muslim aid,london,,worker (a rating),skilled worker,0,0.0
muslim world league london office trust,london,,worker (a rating),skilled worker,0,0.0
muso tnt ltd,london,,worker (a rating),skilled worker,0,0.0
mustard london limited,london,,worker (a rating),skilled worker,0,0.0
mustard systems limited,london,,worker (a rating),skilled worker,0,0.0
mutares uk ltd,london,,worker (a rating),skilled worker,0,0.0
mux uk limited,london,,worker (a rating),skilled worker,0,0.0
muza lab ltd,london,london,worker (a rating),skilled worker,0,0.0
muzinich & co. limited,london,,worker (a rating),skilled worker,0,0.0
mv advisers llp,london,,worker (a rating),skilled worker,0,0.0
mv credit partners llp,london,,worker (a rating),skilled worker,0,0.0
mvci europe limited,london,,worker (a rating),skilled worker,0,0.0
mvision private equity advisers limited,london,,worker (a rating),skilled worker,0,0.0
mvk group holdings ltd,london,,worker (a rating),skilled worker,0,0.0
mw eat limited,london,,worker (a rating),skilled worker,0,0.0
mw nutrition ltd,london,,worker (a rating),skilled worker,0,0.0
mw&l capital partners limited,london,,worker (a rating),skilled worker,0,0.0
mwai limited,london,,worker (a rating),skilled worker,0,0.0
mwaves ltd,london,,worker (a rating),skilled worker,0,0.0
mwm boardroom consulting llp,london,,worker (a rating),skilled worker,0,0.0
mws technology ltd,london,,worker (a rating),skilled worker,0,0.0
mww communications uk limited,london,,worker (a rating),skilled worker,0,0.0
mxp prime platform ltd t/a sellerx,london,,worker (a rating),skilled worker,0,0.0
m-xr limited,london,,worker (a rating),skilled worker,0,0.0
mxw studios ltd,london,,worker (a rating),skilled worker,0,0.0
my beautiful city ltd,london,london,worker (a rating),skilled worker,0,0.0
my best group ltd,london,,worker (a rating),skilled worker,0,0.0
my construction & carpentry limited,london,,worker (a rating),skilled worker,0,0.0
my digital college ltd (trading as purlos),london,,worker (a rating),skilled worker,0,0.0
my healthy family ltd,london,greater london,worker (a rating),skilled worker,0,0.0
my lalaland ltd,london,london,worker (a rating),skilled worker,0,0.0
my local pitch ltd,london,,worker (a rating),skilled worker,0,0.0
my old place uk limited t/a my old place,london,,worker (a rating),skilled worker,0,0.0
my personal therapeutics,london,,worker (a rating),skilled worker,0,0.0
my story (london) limited,london,,worker (a rating),skilled worker,0,0.0
myahmed ltd,london,,worker (a rating),skilled worker,0,0.0
mybuilder limited,london,,worker (a rating),skilled worker,0,0.0
mycitydeal limited t/a groupon,london,london,worker (a rating),skilled worker,0,0.0
mycom (uk) ltd,london,,worker (a rating),skilled worker,0,0.0
mycomeup ltd,london,,worker (a rating),skilled worker,0,0.0
mycrown restaurant limited t/a swad,london,,worker (a rating),skilled worker,0,0.0
myddleton communications,london,,worker (a rating),skilled worker,0,0.0
myers fletcher & gordon,london,,worker (a rating),skilled worker,0,0.0
myhealthcare clinic ltd,london,,worker (a rating),skilled worker,0,0.0
myi limited,london,,worker (a rating),skilled worker,0,0.0
myjam marketplace ltd,london,,worker (a rating),skilled worker,0,0.0
mymedsandme,london,,worker (a rating),skilled worker,0,0.0
myminifactory ltd,london,,worker (a rating),skilled worker,0,0.0
myoptique group limited,london,,worker (a rating),skilled worker,0,0.0
myriad group technologies,london,,worker (a rating),skilled worker,0,0.0
mysense ltd,london,,worker (a rating),skilled worker,0,0.0
mytilineos s.a. uk branch,london,,worker (a rating),skilled worker,0,0.0
mytutorweb ltd,london,greater london,worker (a rating),skilled worker,0,0.0
mz skin limited,london,,worker (a rating),skilled worker,0,0.0
n & g designs limited,london,,worker (a rating),skilled worker,0,0.0
n consulting ltd,london,,worker (a rating),skilled worker,0,0.0
n family holdings ltd,london,,worker (a rating),skilled worker,0,0.0
n u south norwood ltd,london,,worker (a rating),skilled worker,0,0.0
n.m.rothschild & sons limited,london,,worker (a rating),skilled worker,0,0.0
n16 vintage ltd,london,,worker (a rating),skilled worker,0,0.0
n3 results limited,london,westminster,worker (a rating),skilled worker,0,0.0
n4uk limited,london,,worker (a rating),skilled worker,0,0.0
na general construction ltd,london,,worker (a rating),skilled worker,0,0.0
na na cg limited,london,,worker (a rating),skilled worker,0,0.0
nabas executive limited,london,england,worker (a rating),skilled worker,0,0.0
nabtesco corporation railroad products company uk office,london,,worker (a rating),skilled worker,0,0.0
nacional financiera,london,,worker (a rating),skilled worker,0,0.0
nacro,london,,worker (a rating),skilled worker,0,0.0
nadarajah vishnurajah,london,,worker (a rating),skilled worker,0,0.0
nadine wong & co solicitors,london,,worker (a rating),skilled worker,0,0.0
naedu ltd (trading name cpdbee),london,--- select ---,worker (a rating),skilled worker,0,0.0
naft trading & technology co limited,london,,worker (a rating),skilled worker,0,0.0
nagarro software ltd,london,,worker (a rating),skilled worker,0,0.0
nahita international limited,london,,worker (a rating),skilled worker,0,0.0
nailbiter limited,london,england,worker (a rating),skilled worker,0,0.0
naima jewish preparatory school (jps),london,,worker (a rating),skilled worker,0,0.0
nakano asset global ltd,london,,worker (a rating),skilled worker,0,0.0
naked truth limited,london,,worker (a rating),skilled worker,0,0.0
nam v limited t/a vivi nail spa,london,,worker (a rating),skilled worker,0,0.0
name what ltd,london,,worker (a rating),skilled worker,0,0.0
namier capital partners limited,london,,worker (a rating),skilled worker,0,0.0
namk uk limited t/a rosona spice,london,,worker (a rating),skilled worker,0,0.0
namos solutions limited,london,,worker (a rating),skilled worker,0,0.0
nando's ltd,london,london,worker (a rating),skilled worker,0,0.0
nanichi ltd,london,london,worker (a rating),skilled worker,0,0.0
nano fibre uk ltd,london,,worker (a rating),skilled worker,0,0.0
nanook advisors,london,,worker (a rating),skilled worker,0,0.0
nanosoft tech ltd,london,,worker (a rating),skilled worker,0,0.0
nanotax limited,london,,worker (a rating),skilled worker,0,0.0
nanotemper technologies ltd,london,,worker (a rating),skilled worker,0,0.0
nanushka ltd,london,,worker (a rating),skilled worker,0,0.0
naos group (uk) limited,london,uk,worker (a rating),skilled worker,0,0.0
napatree capital advisers limited,london,,worker (a rating),skilled worker,0,0.0
napclan retail ltd,london,london,worker (a rating),skilled worker,0,0.0
napier park global capital ltd,london,,worker (a rating),skilled worker,0,0.0
napier technologies limited,london,county (optional),worker (a rating),skilled worker,0,0.0
napoleons leisure limited,london,westminster,worker (a rating),skilled worker,0,0.0
napoli estates,london,,worker (a rating),skilled worker,0,0.0
napoli stores limited,london,,worker (a rating),skilled worker,0,0.0
nardello & co llp,london,,worker (a rating),skilled worker,0,0.0
nardulli ltd,london,,worker (a rating),skilled worker,0,0.0
narrativ ltd,london,,worker (a rating),skilled worker,0,0.0
narula limited t/a tikka nation,london,,worker (a rating),skilled worker,0,0.0
narvar uk limited,london,,worker (a rating),skilled worker,0,0.0
nas international ltd,london,,worker (a rating),skilled worker,0,0.0
nasdaq international limited,london,,worker (a rating),skilled worker,0,0.0
naseem properties ltd,london,,worker (a rating),skilled worker,0,0.0
naspram pharma limited t/a aqua pharmacy,london,,worker (a rating),skilled worker,0,0.0
nate tech limited,london,,worker (a rating),skilled worker,0,0.0
nathan associates london ltd,london,,worker (a rating),skilled worker,0,0.0
national army museum,london,,worker (a rating),skilled worker,0,0.0
national australia bank ltd,london,,worker (a rating),skilled worker,0,0.0
national bank financial inc.,london,,worker (a rating),skilled worker,0,0.0
national bank of canada,london,,worker (a rating),skilled worker,0,0.0
national bank of egypt (uk) limited,london,,worker (a rating),skilled worker,0,0.0
national bank of kuwait international plc,london,,worker (a rating),skilled worker,0,0.0
national car park ltd,london,london,worker (a rating),skilled worker,0,0.0
national centre for circus arts,london,,worker (a rating),skilled worker,0,0.0
national centre for social research,london,,worker (a rating),skilled worker,0,0.0
national childbirth trust (nct),london,,worker (a rating),skilled worker,0,0.0
national corporate housing uk ltd,london,,worker (a rating),skilled worker,0,0.0
national council of civil liberties,london,,worker (a rating),skilled worker,0,0.0
national council of young men's christian associations (incorporated) (the) t/a ymca,london,,worker (a rating),skilled worker,0,0.0
national education union (neu),london,,worker (a rating),skilled worker,0,0.0
national institute of economic and social research,london,,worker (a rating),skilled worker,0,0.0
national landlords association limited,london,,worker (a rating),skilled worker,0,0.0
national magazine company limited,london,,worker (a rating),skilled worker,0,0.0
national spiritual assembly of the baha/is of the uk,london,,worker (a rating),skilled worker,0,0.0
nationwide accomodation services ltd,london,,worker (a rating),skilled worker,0,0.0
nationwide care (finchley) limited,london,,worker (a rating),skilled worker,0,0.0
nationwide express ltd,london,,worker (a rating),skilled worker,0,0.0
nationwide utilities ltd,london,,worker (a rating),skilled worker,0,0.0
native & co ltd,london,,worker (a rating),skilled worker,0,0.0
native design limited,london,,worker (a rating),skilled worker,0,0.0
natixis investment managers uk limited,london,,worker (a rating),skilled worker,0,0.0
natixis londres,london,,worker (a rating),skilled worker,0,0.0
natoora ltd,london,,worker (a rating),skilled worker,0,0.0
natural history museum,london,,worker (a rating),skilled worker,0,0.0
natural products factory limited,london,,worker (a rating),skilled worker,0,0.0
naturalmotion limited,london,,worker (a rating),skilled worker,0,0.0
natuzzi services ltd,london,,worker (a rating),skilled worker,0,0.0
nautadutilh,london,london,worker (a rating),skilled worker,0,0.0
navarros care limited t/a walfinch east barnet,london,,worker (a rating),skilled worker,0,0.0
navig8 europe ltd,london,,worker (a rating),skilled worker,0,0.0
navigators underwriting agency ltd,london,,worker (a rating),skilled worker,0,0.0
navis software uk limited,london,,worker (a rating),skilled worker,0,0.0
navolio limited,london,,worker (a rating),skilled worker,0,0.0
naya associates llp,london,,worker (a rating),skilled worker,0,0.0
naya capital management uk limited,london,,worker (a rating),skilled worker,0,0.0
nazareth care charitable trust,london,,worker (a rating),skilled worker,0,0.0
nba uk ltd,london,,worker (a rating),skilled worker,0,0.0
nbbj limited,london,,worker (a rating),skilled worker,0,0.0
nbcuniversal international limited,london,,worker (a rating),skilled worker,0,0.0
nbp resourses limited,london,,worker (a rating),skilled worker,0,0.0
nbs global limited,london,,worker (a rating),skilled worker,0,0.0
nchain uk limited,london,,worker (a rating),skilled worker,0,0.0
ncino global limited,london,,worker (a rating),skilled worker,0,0.0
nciul ltd,london,isle of dogs,worker (a rating),skilled worker,0,0.0
ncr limited,london,,worker (a rating),skilled worker,0,0.0
ncsoft europe limited,london,,worker (a rating),skilled worker,0,0.0
ndy consulting limited,london,,worker (a rating),skilled worker,0,0.0
neal'syard dairy ltd,london,,worker (a rating),skilled worker,0,0.0
nearcut limited,london,,worker (a rating),skilled worker,0,0.0
nearst limited,london,,worker (a rating),skilled worker,0,0.0
nebuli ltd.,london,,worker (a rating),skilled worker,0,0.0
nedbank limited,london,,worker (a rating),skilled worker,0,0.0
nedgroup investment advisors (uk) limited,london,,worker (a rating),skilled worker,0,0.0
needham poulier solicitors ltd,london,,worker (a rating),skilled worker,0,0.0
needle point education limited,london,,worker (a rating),skilled worker,0,0.0
neem consulting ltd,london,,worker (a rating),skilled worker,0,0.0
neg earth lights ltd,london,,worker (a rating),skilled worker,0,0.0
nehirim ltd,london,,worker (a rating),skilled worker,0,0.0
neiheiser argyros limited,london,london,worker (a rating),skilled worker,0,0.0
nekton capital limited,london,,worker (a rating),skilled worker,0,0.0
nekton services (uk) limited,london,,worker (a rating),skilled worker,0,0.0
nemetos uk ltd,london,,worker (a rating),skilled worker,0,0.0
neo capital global limited,london,,worker (a rating),skilled worker,0,0.0
neo capital investment management limited,london,,worker (a rating),skilled worker,0,0.0
neo investment partners llp,london,,worker (a rating),skilled worker,0,0.0
neo technology limited,london,greater london,worker (a rating),skilled worker,0,0.0
neo4j uk limited,london,,worker (a rating),skilled worker,0,0.0
neomam studios limited,london,,worker (a rating),skilled worker,0,0.0
neon black ltd,london,,worker (a rating),skilled worker,0,0.0
nephila syndicate management services ltd,london,,worker (a rating),skilled worker,0,0.0
nephos technologies,london,---,worker (a rating),skilled worker,0,0.0
neptune energy group holdings limited,london,,worker (a rating),skilled worker,0,0.0
nera uk limited,london,,worker (a rating),skilled worker,0,0.0
nero holdings limited,london,,worker (a rating),skilled worker,0,0.0
ness global services limited,london,,worker (a rating),skilled worker,0,0.0
nest food group limited,london,,worker (a rating),skilled worker,0,0.0
nested ltd,london,,worker (a rating),skilled worker,0,0.0
nestor group ltd,london,,worker (a rating),skilled worker,0,0.0
nest,london,,worker (a rating),skilled worker,0,0.0
net insight uk ltd,london,,worker (a rating),skilled worker,0,0.0
net purpose ltd,london,,worker (a rating),skilled worker,0,0.0
net sec group limited,london,,worker (a rating),skilled worker,0,0.0
net security training limited,london,,worker (a rating),skilled worker,0,0.0
net zero capital partners limited,london,london (city),worker (a rating),skilled worker,0,0.0
net zero now ltd,london,kent,worker (a rating),skilled worker,0,0.0
net-a-porter group ltd,london,,worker (a rating),skilled worker,0,0.0
netcompany uk limited,london,,worker (a rating),skilled worker,0,0.0
netflix productions uk limited,london,,worker (a rating),skilled worker,0,0.0
netflix services uk limited,london,,worker (a rating),skilled worker,0,0.0
netflix services uk ltd,london,,worker (a rating),skilled worker,0,0.0
netgem uk ltd,london,,worker (a rating),skilled worker,0,0.0
netjets management limited,london,,worker (a rating),skilled worker,0,0.0
netlify uk limited,london,,worker (a rating),skilled worker,0,0.0
netrisha ltd t/a wrap it up,london,,worker (a rating),skilled worker,0,0.0
netroadshow emea ltd,london,,worker (a rating),skilled worker,0,0.0
nets denmark a/s,london,,worker (a rating),skilled worker,0,0.0
netskope uk ltd,london,london,worker (a rating),skilled worker,0,0.0
netspeak games ltd,london,,worker (a rating),skilled worker,0,0.0
netstone global limited,london,feltham,worker (a rating),skilled worker,0,0.0
nettles pharmacy ltd,london,,worker (a rating),skilled worker,0,0.0
network & information technology limited,london,,worker (a rating),skilled worker,0,0.0
network access associates limited,london,,worker (a rating),skilled worker,0,0.0
network centric support,london,,worker (a rating),skilled worker,0,0.0
network platform technologies limited (trade name qwil messenger),london,,worker (a rating),skilled worker,0,0.0
network science ltd,london,,worker (a rating),skilled worker,0,0.0
networking people (uk) ltd,london,,worker (a rating),skilled worker,0,0.0
neuberger berman europe ltd,london,,worker (a rating),skilled worker,0,0.0
neuconnect britain ltd,london,,worker (a rating),skilled worker,0,0.0
neudata limited,london,,worker (a rating),skilled worker,0,0.0
neural alpha limited,london,,worker (a rating),skilled worker,0,0.0
"neuro tour physiotherapy, limited",london,holborn,worker (a rating),skilled worker,0,0.0
neurogears ltd,london,,worker (a rating),skilled worker,0,0.0
neurone services limited,london,,worker (a rating),skilled worker,0,0.0
neurotic ltd,london,,worker (a rating),skilled worker,0,0.0
neuville grid data limited,london,,worker (a rating),skilled worker,0,0.0
nevastar finance ltd,london,,worker (a rating),skilled worker,0,0.0
neve capital ltd,london,,worker (a rating),skilled worker,0,0.0
neverland creative limited,london,,worker (a rating),skilled worker,0,0.0
new accountancy and financial services,london,,worker (a rating),skilled worker,0,0.0
new age (uk) limited,london,,worker (a rating),skilled worker,0,0.0
new age sport management (uk) ltd,london,,worker (a rating),skilled worker,0,0.0
new century education centre ltd.,london,,worker (a rating),skilled worker,0,0.0
new change fx,london,,worker (a rating),skilled worker,0,0.0
new city college corporation,london,,worker (a rating),skilled worker,0,0.0
new commercial arts london limited,london,,worker (a rating),skilled worker,0,0.0
new creative sciences,london,,worker (a rating),skilled worker,0,0.0
new crystal kitchen ltd,london,,worker (a rating),skilled worker,0,0.0
new dawn risk group limited,london,,worker (a rating),skilled worker,0,0.0
new financial llp,london,,worker (a rating),skilled worker,0,0.0
new game technologies t/a swrve new media uk,london,,worker (a rating),skilled worker,0,0.0
new generation minerals limited,london,,worker (a rating),skilled worker,0,0.0
new haweli ltd t/a thai nihun,london,,worker (a rating),skilled worker,0,0.0
new key mechanical ltd,london,,worker (a rating),skilled worker,0,0.0
new line construction ltd,london,,worker (a rating),skilled worker,0,0.0
new media desk limited,london,,worker (a rating),skilled worker,0,0.0
new medical systems limited,london,,worker (a rating),skilled worker,0,0.0
new mountain capital (u.k.) ltd,london,,worker (a rating),skilled worker,0,0.0
new net technologies ltd,london,,worker (a rating),skilled worker,0,0.0
new oriental vision overseas consulting (u.k.) limited,london,,worker (a rating),skilled worker,0,0.0
new park pharmacy ltd,london,,worker (a rating),skilled worker,0,0.0
new pro it ltd,london,,worker (a rating),skilled worker,0,0.0
new relic uk limited,london,,worker (a rating),skilled worker,0,0.0
new science ventures management limited,london,,worker (a rating),skilled worker,0,0.0
new spring holdings limited,london,,worker (a rating),skilled worker,0,0.0
new video frontiers ltd (videoweek),london,london,worker (a rating),skilled worker,0,0.0
new vision real estate ltd,london,,worker (a rating),skilled worker,0,0.0
new wave capital ltd t/a capital on tap,london,,worker (a rating),skilled worker,0,0.0
new whitechapel pfc and sandwich bar ltd t/a whitechapel fried chicken,london,,worker (a rating),skilled worker,0,0.0
new wine church,london,greenwich borough,worker (a rating),skilled worker,0,0.0
new world capital advisors limited,london,,worker (a rating),skilled worker,0,0.0
new york times limited,london,,worker (a rating),skilled worker,0,0.0
newable ltd,london,greater london,worker (a rating),skilled worker,0,0.0
newafrica impact ltd,london,,worker (a rating),skilled worker,0,0.0
newcomer wines ltd,london,,worker (a rating),skilled worker,0,0.0
newday cards limited,london,,worker (a rating),skilled worker,0,0.0
newell sartorial ltd,london,,worker (a rating),skilled worker,0,0.0
newforma uk ltd,london,,worker (a rating),skilled worker,0,0.0
newfound global ltd,london,,worker (a rating),skilled worker,0,0.0
newham cargo ltd,london,,worker (a rating),skilled worker,0,0.0
newham community schools trust,london,,worker (a rating),skilled worker,0,0.0
newham council,london,,worker (a rating),skilled worker,0,0.0
newham islamic cultural association,london,,worker (a rating),skilled worker,0,0.0
newham music trust,london,,worker (a rating),skilled worker,0,0.0
newingdale ltd,london,,worker (a rating),skilled worker,0,0.0
newington takeaway ltd t/a tiffins club,london,,worker (a rating),skilled worker,0,0.0
newlife clinic,london,surrey,worker (a rating),skilled worker,0,0.0
newline underwriting management limited,london,,worker (a rating),skilled worker,0,0.0
newlink training & recruitment limited,london,greenwich,worker (a rating),skilled worker,0,0.0
newman law llp,london,,worker (a rating),skilled worker,0,0.0
newman zieglmeier ltd,london,,worker (a rating),skilled worker,0,0.0
newmn limited,london,,worker (a rating),skilled worker,0,0.0
newriver reit plc,london,,worker (a rating),skilled worker,0,0.0
newrocket (uk) limited,london,,worker (a rating),skilled worker,0,0.0
news corp uk & ireland limited,london,,worker (a rating),skilled worker,0,0.0
newscred ltd,london,,worker (a rating),skilled worker,0,0.0
newsflare limited,london,,worker (a rating),skilled worker,0,0.0
newsnow publishing limited,london,,worker (a rating),skilled worker,0,0.0
newstar marketing limited,london,,worker (a rating),skilled worker,0,0.0
newta limited t/a uk finance,london,,worker (a rating),skilled worker,0,0.0
newton co-educational preparatory school,london,,worker (a rating),skilled worker,0,0.0
newton venture education limited,london,,worker (a rating),skilled worker,0,0.0
newwaves solutions limited,london,,worker (a rating),skilled worker,0,0.0
nexanteca limited,london,,worker (a rating),skilled worker,0,0.0
nexia international limited,london,,worker (a rating),skilled worker,0,0.0
nexmo ltd,london,,worker (a rating),skilled worker,0,0.0
nexmu ltd,london,,worker (a rating),skilled worker,0,0.0
next fifteen communications group plc,london,,worker (a rating),skilled worker,0,0.0
next gen foods (uk) limited,london,,worker (a rating),skilled worker,0,0.0
next jump limited,london,,worker (a rating),skilled worker,0,0.0
next momentum ltd,london,,worker (a rating),skilled worker,0,0.0
next step support (oh) ltd,london,,worker (a rating),skilled worker,0,0.0
next steps ltd,london,,worker (a rating),skilled worker,0,0.0
next ventures limited,london,,worker (a rating),skilled worker,0,0.0
nextdoor europe uk limited,london,,worker (a rating),skilled worker,0,0.0
nextenergy capital limited,london,,worker (a rating),skilled worker,0,0.0
nextenture uk ltd.,london,,worker (a rating),skilled worker,0,0.0
nextgen data limited,london,,worker (a rating),skilled worker,0,0.0
nexthink limited,london,,worker (a rating),skilled worker,0,0.0
nextstaffing uk limited,london,,worker (a rating),skilled worker,0,0.0
nextstep training ltd,london,county,worker (a rating),skilled worker,0,0.0
nextwave consulting ltd,london,england,worker (a rating),skilled worker,0,0.0
nexus alpha limited,london,,worker (a rating),skilled worker,0,0.0
nexus central management services ltd,london,,worker (a rating),skilled worker,0,0.0
nexus communications group ltd,london,,worker (a rating),skilled worker,0,0.0
nexus foods ltd,london,,worker (a rating),skilled worker,0,0.0
nexus frontier tech ltd,london,,worker (a rating),skilled worker,0,0.0
nexus productions ltd,london,,worker (a rating),skilled worker,0,0.0
nexus xl ltd,london,,worker (a rating),skilled worker,0,0.0
nfc homes limited,london,,worker (a rating),skilled worker,0,0.0
nfl international limited,london,,worker (a rating),skilled worker,0,0.0
ng bio ltd,london,,worker (a rating),skilled worker,0,0.0
ngage operations ltd,london,,worker (a rating),skilled worker,0,0.0
ngc international inc. uk branch,london,,worker (a rating),skilled worker,0,0.0
ngkf global corporate services limited,london,,worker (a rating),skilled worker,0,0.0
ngoar ltd,london,,worker (a rating),skilled worker,0,0.0
nh foods u.k. limited,london,,worker (a rating),skilled worker,0,0.0
nh investment & securities europe ltd,london,,worker (a rating),skilled worker,0,0.0
nh investment & securities london representative office,london,,worker (a rating),skilled worker,0,0.0
nhk cosmomedia (europe) ltd,london,,worker (a rating),skilled worker,0,0.0
nhs counter fraud authority,london,,worker (a rating),skilled worker,0,0.0
nhs north central london icb,london,london,worker (a rating),skilled worker,0,0.0
nhs north east london clinical commissioning group,london,,worker (a rating),skilled worker,0,0.0
nhs north east london integrated care board (icb),london,,worker (a rating),skilled worker,0,0.0
nhs north west london clinical commissioning group,london,,worker (a rating),skilled worker,0,0.0
nhs property services ltd,london,,worker (a rating),skilled worker,0,0.0
nhs resolution,london,canary wharf,worker (a rating),skilled worker,0,0.0
nhs south west london ccg,london,,worker (a rating),skilled worker,0,0.0
nhst global publications as,london,,worker (a rating),skilled worker,0,0.0
niall mclaughlin architects ltd,london,,worker (a rating),skilled worker,0,0.0
niantic international limited,london,,worker (a rating),skilled worker,0,0.0
nibble technology limited,london,,worker (a rating),skilled worker,0,0.0
nibc bank nv,london,,worker (a rating),skilled worker,0,0.0
nicce ltd,london,,worker (a rating),skilled worker,0,0.0
nice accounting & management limited,london,,worker (a rating),skilled worker,0,0.0
niche projects london limited,london,,worker (a rating),skilled worker,0,0.0
nichebox uk limited,london,,worker (a rating),skilled worker,0,0.0
nichiei limited,london,,worker (a rating),skilled worker,0,0.0
nicholson search and selection ltd,london,,worker (a rating),skilled worker,0,0.0
nickel digital asset management limited,london,,worker (a rating),skilled worker,0,0.0
nickelodeon uk limited,london,,worker (a rating),skilled worker,0,0.0
nicola harding & co,london,greater london,worker (a rating),skilled worker,0,0.0
nicoli consulting ltd,london,,worker (a rating),skilled worker,0,0.0
nido montessori nursery,london,,worker (a rating),skilled worker,0,0.0
nielsen media research ltd,london,,worker (a rating),skilled worker,0,0.0
niemans chemists limited,london,,worker (a rating),skilled worker,0,0.0
nigeria high commission london,london,,worker (a rating),skilled worker,0,0.0
nigerian national petroleum corporation,london,hammersmith & fulham,worker (a rating),skilled worker,0,0.0
nigerian ports authority,london,,worker (a rating),skilled worker,0,0.0
nightingale hammerson,london,choose a county,worker (a rating),skilled worker,0,0.0
nihilent limited,london,,worker (a rating),skilled worker,0,0.0
nii hai ltd,london,,worker (a rating),skilled worker,0,0.0
niit limited uk,london,,worker (a rating),skilled worker,0,0.0
nik shipping and logistics ltd,london,,worker (a rating),skilled worker,0,0.0
nike retail uk,london,,worker (a rating),skilled worker,0,0.0
nikita ops limited t/a nikita,london,,worker (a rating),skilled worker,0,0.0
nikkei europe limited,london,,worker (a rating),skilled worker,0,0.0
nikko asset management europe ltd,london,,worker (a rating),skilled worker,0,0.0
nile uk service company ltd,london,,worker (a rating),skilled worker,0,0.0
nilu fuel ltd,london,,worker (a rating),skilled worker,0,0.0
nimax theatres limited,london,,worker (a rating),skilled worker,0,0.0
nimbus ninety ltd,london,greater london,worker (a rating),skilled worker,0,0.0
ninagold limited,london,,worker (a rating),skilled worker,0,0.0
nine barks limited,london,,worker (a rating),skilled worker,0,0.0
nine bloomsbury green limited,london,,worker (a rating),skilled worker,0,0.0
nine58 advisors,london,,worker (a rating),skilled worker,0,0.0
ninety consulting ltd,london,,worker (a rating),skilled worker,0,0.0
ninety one uk limited,london,,worker (a rating),skilled worker,0,0.0
ninety percent ltd,london,uk,worker (a rating),skilled worker,0,0.0
ninety percent of everything limited,london,england,worker (a rating),skilled worker,0,0.0
ninja tune limited,london,,worker (a rating),skilled worker,0,0.0
nintex uk limited,london,,worker (a rating),skilled worker,0,0.0
nipineftegas,london,,worker (a rating),skilled worker,0,0.0
nippon life global investors europe plc,london,,worker (a rating),skilled worker,0,0.0
nippon television network london bureau t/a nippon tv (nnn) london,london,,worker (a rating),skilled worker,0,0.0
nippon yakin europe limited,london,,worker (a rating),skilled worker,0,0.0
nisha's cafe ltd,london,,worker (a rating),skilled worker,0,0.0
nishura ltd.,london,,worker (a rating),skilled worker,0,0.0
